datetimeFrom_utc,datetimeFrom_local,datetimeTo_utc,datetimeTo_local,co µg/m³,pm25 µg/m³,no2 µg/m³,pm10 µg/m³
2024-12-11T23:00:00Z,2024-12-12T06:00:00+07:00,2024-12-12T00:00:00Z,2024-12-12T07:00:00+07:00,420.0,15.8,20.1,19.4
2024-12-12T00:00:00Z,2024-12-12T07:00:00+07:00,2024-12-12T01:00:00Z,2024-12-12T08:00:00+07:00,611.0,17.6,24.2,20.5
2024-12-12T01:00:00Z,2024-12-12T08:00:00+07:00,2024-12-12T02:00:00Z,2024-12-12T09:00:00+07:00,556.0,18.4,24.1,22.0
2024-12-12T02:00:00Z,2024-12-12T09:00:00+07:00,2024-12-12T03:00:00Z,2024-12-12T10:00:00+07:00,548.0,21.7,23.2,28.2
2024-12-12T03:00:00Z,2024-12-12T10:00:00+07:00,2024-12-12T04:00:00Z,2024-12-12T11:00:00+07:00,569.0,24.8,23.9,30.8
2024-12-12T04:00:00Z,2024-12-12T11:00:00+07:00,2024-12-12T05:00:00Z,2024-12-12T12:00:00+07:00,563.0,29.2,24.2,33.9
2024-12-12T05:00:00Z,2024-12-12T12:00:00+07:00,2024-12-12T06:00:00Z,2024-12-12T13:00:00+07:00,541.0,28.1,23.2,32.8
2024-12-12T06:00:00Z,2024-12-12T13:00:00+07:00,2024-12-12T07:00:00Z,2024-12-12T14:00:00+07:00,527.0,27.5,24.6,31.1
2024-12-12T07:00:00Z,2024-12-12T14:00:00+07:00,2024-12-12T08:00:00Z,2024-12-12T15:00:00+07:00,515.0,26.9,26.2,30.4
2024-12-12T08:00:00Z,2024-12-12T15:00:00+07:00,2024-12-12T09:00:00Z,2024-12-12T16:00:00+07:00,516.0,32.2,32.1,35.9
2024-12-12T09:00:00Z,2024-12-12T16:00:00+07:00,2024-12-12T10:00:00Z,2024-12-12T17:00:00+07:00,659.0,39.5,32.8,44.0
2024-12-12T10:00:00Z,2024-12-12T17:00:00+07:00,2024-12-12T11:00:00Z,2024-12-12T18:00:00+07:00,758.0,30.5,30.5,34.2
2024-12-12T11:00:00Z,2024-12-12T18:00:00+07:00,2024-12-12T12:00:00Z,2024-12-12T19:00:00+07:00,850.0,45.1,30.0,49.8
2024-12-12T12:00:00Z,2024-12-12T19:00:00+07:00,2024-12-12T13:00:00Z,2024-12-12T20:00:00+07:00,820.0,38.6,30.8,42.8
2024-12-12T13:00:00Z,2024-12-12T20:00:00+07:00,2024-12-12T14:00:00Z,2024-12-12T21:00:00+07:00,730.0,34.6,28.8,38.5
2024-12-12T14:00:00Z,2024-12-12T21:00:00+07:00,2024-12-12T15:00:00Z,2024-12-12T22:00:00+07:00,675.0,,28.3,
2024-12-12T15:00:00Z,2024-12-12T22:00:00+07:00,2024-12-12T16:00:00Z,2024-12-12T23:00:00+07:00,709.0,,29.1,
2024-12-12T16:00:00Z,2024-12-12T23:00:00+07:00,2024-12-12T17:00:00Z,2024-12-13T00:00:00+07:00,608.0,,25.8,
2024-12-12T17:00:00Z,2024-12-13T00:00:00+07:00,2024-12-12T18:00:00Z,2024-12-13T01:00:00+07:00,586.0,,23.9,
2024-12-12T18:00:00Z,2024-12-13T01:00:00+07:00,2024-12-12T19:00:00Z,2024-12-13T02:00:00+07:00,456.0,,25.5,
2024-12-12T19:00:00Z,2024-12-13T02:00:00+07:00,2024-12-12T20:00:00Z,2024-12-13T03:00:00+07:00,384.0,,27.5,
2024-12-12T20:00:00Z,2024-12-13T03:00:00+07:00,2024-12-12T21:00:00Z,2024-12-13T04:00:00+07:00,469.0,,32.4,
2024-12-12T21:00:00Z,2024-12-13T04:00:00+07:00,2024-12-12T22:00:00Z,2024-12-13T05:00:00+07:00,445.0,,31.0,
2024-12-12T22:00:00Z,2024-12-13T05:00:00+07:00,2024-12-12T23:00:00Z,2024-12-13T06:00:00+07:00,,,24.5,
2024-12-12T23:00:00Z,2024-12-13T06:00:00+07:00,2024-12-13T00:00:00Z,2024-12-13T07:00:00+07:00,,,24.3,
2024-12-13T00:00:00Z,2024-12-13T07:00:00+07:00,2024-12-13T01:00:00Z,2024-12-13T08:00:00+07:00,,,25.0,
2024-12-13T01:00:00Z,2024-12-13T08:00:00+07:00,2024-12-13T02:00:00Z,2024-12-13T09:00:00+07:00,644.0,19.3,24.3,23.2
2024-12-13T02:00:00Z,2024-12-13T09:00:00+07:00,2024-12-13T03:00:00Z,2024-12-13T10:00:00+07:00,537.0,21.7,20.1,24.6
2024-12-13T03:00:00Z,2024-12-13T10:00:00+07:00,2024-12-13T04:00:00Z,2024-12-13T11:00:00+07:00,469.0,20.0,20.2,23.5
2024-12-13T04:00:00Z,2024-12-13T11:00:00+07:00,2024-12-13T05:00:00Z,2024-12-13T12:00:00+07:00,460.0,19.3,19.3,22.0
2024-12-13T05:00:00Z,2024-12-13T12:00:00+07:00,2024-12-13T06:00:00Z,2024-12-13T13:00:00+07:00,445.0,19.2,19.6,22.2
2024-12-13T06:00:00Z,2024-12-13T13:00:00+07:00,2024-12-13T07:00:00Z,2024-12-13T14:00:00+07:00,441.0,17.5,19.6,19.5
2024-12-13T07:00:00Z,2024-12-13T14:00:00+07:00,2024-12-13T08:00:00Z,2024-12-13T15:00:00+07:00,476.0,17.9,22.0,21.0
2024-12-13T08:00:00Z,2024-12-13T15:00:00+07:00,2024-12-13T09:00:00Z,2024-12-13T16:00:00+07:00,462.0,23.4,21.2,26.8
2024-12-13T09:00:00Z,2024-12-13T16:00:00+07:00,2024-12-13T10:00:00Z,2024-12-13T17:00:00+07:00,533.0,22.0,25.1,26.9
2024-12-13T10:00:00Z,2024-12-13T17:00:00+07:00,2024-12-13T11:00:00Z,2024-12-13T18:00:00+07:00,730.0,37.0,30.6,41.2
2024-12-13T11:00:00Z,2024-12-13T18:00:00+07:00,2024-12-13T12:00:00Z,2024-12-13T19:00:00+07:00,837.0,52.8,36.9,58.3
2024-12-13T12:00:00Z,2024-12-13T19:00:00+07:00,2024-12-13T13:00:00Z,2024-12-13T20:00:00+07:00,715.0,53.7,34.6,59.2
2024-12-13T13:00:00Z,2024-12-13T20:00:00+07:00,2024-12-13T14:00:00Z,2024-12-13T21:00:00+07:00,806.0,48.3,37.6,53.4
2024-12-13T14:00:00Z,2024-12-13T21:00:00+07:00,2024-12-13T15:00:00Z,2024-12-13T22:00:00+07:00,878.0,50.0,36.5,54.9
2024-12-13T15:00:00Z,2024-12-13T22:00:00+07:00,2024-12-13T16:00:00Z,2024-12-13T23:00:00+07:00,563.0,30.5,28.2,32.3
2024-12-13T16:00:00Z,2024-12-13T23:00:00+07:00,2024-12-13T17:00:00Z,2024-12-14T00:00:00+07:00,479.0,29.0,23.8,31.2
2024-12-13T17:00:00Z,2024-12-14T00:00:00+07:00,2024-12-13T18:00:00Z,2024-12-14T01:00:00+07:00,447.0,28.0,24.2,30.2
2024-12-13T18:00:00Z,2024-12-14T01:00:00+07:00,2024-12-13T19:00:00Z,2024-12-14T02:00:00+07:00,503.0,28.4,24.2,30.7
2024-12-13T19:00:00Z,2024-12-14T02:00:00+07:00,2024-12-13T20:00:00Z,2024-12-14T03:00:00+07:00,407.0,21.9,18.6,23.6
2024-12-13T20:00:00Z,2024-12-14T03:00:00+07:00,2024-12-13T21:00:00Z,2024-12-14T04:00:00+07:00,391.0,23.5,17.2,25.0
2024-12-13T21:00:00Z,2024-12-14T04:00:00+07:00,2024-12-13T22:00:00Z,2024-12-14T05:00:00+07:00,368.0,24.0,17.9,24.9
2024-12-13T22:00:00Z,2024-12-14T05:00:00+07:00,2024-12-13T23:00:00Z,2024-12-14T06:00:00+07:00,367.0,25.1,19.2,26.1
2024-12-13T23:00:00Z,2024-12-14T06:00:00+07:00,2024-12-14T00:00:00Z,2024-12-14T07:00:00+07:00,389.0,26.4,20.3,27.6
2024-12-14T00:00:00Z,2024-12-14T07:00:00+07:00,2024-12-14T01:00:00Z,2024-12-14T08:00:00+07:00,520.0,29.8,22.3,32.8
2024-12-14T01:00:00Z,2024-12-14T08:00:00+07:00,2024-12-14T02:00:00Z,2024-12-14T09:00:00+07:00,522.0,29.0,20.9,31.7
2024-12-14T02:00:00Z,2024-12-14T09:00:00+07:00,2024-12-14T03:00:00Z,2024-12-14T10:00:00+07:00,479.0,29.5,22.4,32.5
2024-12-14T03:00:00Z,2024-12-14T10:00:00+07:00,2024-12-14T04:00:00Z,2024-12-14T11:00:00+07:00,445.0,31.0,21.6,33.9
2024-12-14T04:00:00Z,2024-12-14T11:00:00+07:00,2024-12-14T05:00:00Z,2024-12-14T12:00:00+07:00,413.0,25.8,20.2,27.7
2024-12-14T05:00:00Z,2024-12-14T12:00:00+07:00,2024-12-14T06:00:00Z,2024-12-14T13:00:00+07:00,347.0,23.2,15.9,24.6
2024-12-14T06:00:00Z,2024-12-14T13:00:00+07:00,2024-12-14T07:00:00Z,2024-12-14T14:00:00+07:00,311.0,22.8,13.3,25.2
2024-12-14T07:00:00Z,2024-12-14T14:00:00+07:00,2024-12-14T08:00:00Z,2024-12-14T15:00:00+07:00,345.0,26.5,18.3,29.9
2024-12-14T08:00:00Z,2024-12-14T15:00:00+07:00,2024-12-14T09:00:00Z,2024-12-14T16:00:00+07:00,361.0,29.9,18.7,33.2
2024-12-14T09:00:00Z,2024-12-14T16:00:00+07:00,2024-12-14T10:00:00Z,2024-12-14T17:00:00+07:00,433.0,37.1,21.4,40.8
2024-12-14T10:00:00Z,2024-12-14T17:00:00+07:00,2024-12-14T11:00:00Z,2024-12-14T18:00:00+07:00,709.0,58.0,28.5,59.9
2024-12-14T11:00:00Z,2024-12-14T18:00:00+07:00,2024-12-14T12:00:00Z,2024-12-14T19:00:00+07:00,834.0,83.6,29.4,83.7
2024-12-14T12:00:00Z,2024-12-14T19:00:00+07:00,2024-12-14T13:00:00Z,2024-12-14T20:00:00+07:00,862.0,73.2,31.9,77.6
2024-12-14T13:00:00Z,2024-12-14T20:00:00+07:00,2024-12-14T14:00:00Z,2024-12-14T21:00:00+07:00,734.0,63.4,28.7,68.2
2024-12-14T14:00:00Z,2024-12-14T21:00:00+07:00,2024-12-14T15:00:00Z,2024-12-14T22:00:00+07:00,726.0,60.1,29.1,66.3
2024-12-14T15:00:00Z,2024-12-14T22:00:00+07:00,2024-12-14T16:00:00Z,2024-12-14T23:00:00+07:00,695.0,52.3,30.4,57.7
2024-12-14T16:00:00Z,2024-12-14T23:00:00+07:00,2024-12-14T17:00:00Z,2024-12-15T00:00:00+07:00,612.0,50.0,32.5,55.2
2024-12-14T17:00:00Z,2024-12-15T00:00:00+07:00,2024-12-14T18:00:00Z,2024-12-15T01:00:00+07:00,510.0,43.5,31.0,48.2
2024-12-14T18:00:00Z,2024-12-15T01:00:00+07:00,2024-12-14T19:00:00Z,2024-12-15T02:00:00+07:00,536.0,45.2,30.7,49.3
2024-12-14T19:00:00Z,2024-12-15T02:00:00+07:00,2024-12-14T20:00:00Z,2024-12-15T03:00:00+07:00,491.0,40.0,28.2,41.0
2024-12-14T20:00:00Z,2024-12-15T03:00:00+07:00,2024-12-14T21:00:00Z,2024-12-15T04:00:00+07:00,510.0,48.4,26.1,49.3
2024-12-14T21:00:00Z,2024-12-15T04:00:00+07:00,2024-12-14T22:00:00Z,2024-12-15T05:00:00+07:00,427.0,32.5,22.7,34.0
2024-12-14T22:00:00Z,2024-12-15T05:00:00+07:00,2024-12-14T23:00:00Z,2024-12-15T06:00:00+07:00,428.0,29.5,21.0,31.0
2024-12-14T23:00:00Z,2024-12-15T06:00:00+07:00,2024-12-15T00:00:00Z,2024-12-15T07:00:00+07:00,486.0,34.2,24.1,35.6
2024-12-15T00:00:00Z,2024-12-15T07:00:00+07:00,2024-12-15T01:00:00Z,2024-12-15T08:00:00+07:00,487.0,36.8,21.7,39.0
2024-12-15T01:00:00Z,2024-12-15T08:00:00+07:00,2024-12-15T02:00:00Z,2024-12-15T09:00:00+07:00,464.0,32.2,20.9,34.9
2024-12-15T02:00:00Z,2024-12-15T09:00:00+07:00,2024-12-15T03:00:00Z,2024-12-15T10:00:00+07:00,455.0,31.8,21.4,34.3
2024-12-15T03:00:00Z,2024-12-15T10:00:00+07:00,2024-12-15T04:00:00Z,2024-12-15T11:00:00+07:00,466.0,36.6,21.7,39.1
2024-12-15T04:00:00Z,2024-12-15T11:00:00+07:00,2024-12-15T05:00:00Z,2024-12-15T12:00:00+07:00,441.0,34.5,20.1,37.1
2024-12-15T05:00:00Z,2024-12-15T12:00:00+07:00,2024-12-15T06:00:00Z,2024-12-15T13:00:00+07:00,423.0,33.8,18.4,35.6
2024-12-15T06:00:00Z,2024-12-15T13:00:00+07:00,2024-12-15T07:00:00Z,2024-12-15T14:00:00+07:00,443.0,38.7,19.3,38.9
2024-12-15T07:00:00Z,2024-12-15T14:00:00+07:00,2024-12-15T08:00:00Z,2024-12-15T15:00:00+07:00,399.0,37.6,16.7,37.4
2024-12-15T08:00:00Z,2024-12-15T15:00:00+07:00,2024-12-15T09:00:00Z,2024-12-15T16:00:00+07:00,403.0,43.6,16.5,43.8
2024-12-15T09:00:00Z,2024-12-15T16:00:00+07:00,2024-12-15T10:00:00Z,2024-12-15T17:00:00+07:00,444.0,48.6,17.8,49.9
2024-12-15T10:00:00Z,2024-12-15T17:00:00+07:00,2024-12-15T11:00:00Z,2024-12-15T18:00:00+07:00,568.0,64.6,21.8,65.0
2024-12-15T11:00:00Z,2024-12-15T18:00:00+07:00,2024-12-15T12:00:00Z,2024-12-15T19:00:00+07:00,661.0,65.4,24.1,66.4
2024-12-15T12:00:00Z,2024-12-15T19:00:00+07:00,2024-12-15T13:00:00Z,2024-12-15T20:00:00+07:00,627.0,65.0,24.3,65.0
2024-12-15T13:00:00Z,2024-12-15T20:00:00+07:00,2024-12-15T14:00:00Z,2024-12-15T21:00:00+07:00,593.0,63.7,24.3,63.0
2024-12-15T14:00:00Z,2024-12-15T21:00:00+07:00,2024-12-15T15:00:00Z,2024-12-15T22:00:00+07:00,628.0,66.6,22.6,65.1
2024-12-15T15:00:00Z,2024-12-15T22:00:00+07:00,2024-12-15T16:00:00Z,2024-12-15T23:00:00+07:00,590.0,64.6,26.0,63.9
2024-12-15T16:00:00Z,2024-12-15T23:00:00+07:00,2024-12-15T17:00:00Z,2024-12-16T00:00:00+07:00,616.0,66.2,27.1,67.9
2024-12-15T17:00:00Z,2024-12-16T00:00:00+07:00,2024-12-15T18:00:00Z,2024-12-16T01:00:00+07:00,556.0,58.7,27.4,64.7
2024-12-15T18:00:00Z,2024-12-16T01:00:00+07:00,2024-12-15T19:00:00Z,2024-12-16T02:00:00+07:00,535.0,56.4,24.9,62.3
2024-12-15T19:00:00Z,2024-12-16T02:00:00+07:00,2024-12-15T20:00:00Z,2024-12-16T03:00:00+07:00,541.0,58.9,22.7,64.9
2024-12-15T20:00:00Z,2024-12-16T03:00:00+07:00,2024-12-15T21:00:00Z,2024-12-16T04:00:00+07:00,518.0,56.8,22.1,62.7
2024-12-15T21:00:00Z,2024-12-16T04:00:00+07:00,2024-12-15T22:00:00Z,2024-12-16T05:00:00+07:00,547.0,58.5,27.6,64.5
2024-12-15T22:00:00Z,2024-12-16T05:00:00+07:00,2024-12-15T23:00:00Z,2024-12-16T06:00:00+07:00,599.0,67.1,33.4,73.9
2024-12-15T23:00:00Z,2024-12-16T06:00:00+07:00,2024-12-16T00:00:00Z,2024-12-16T07:00:00+07:00,616.0,66.0,36.7,72.7
2024-12-16T00:00:00Z,2024-12-16T07:00:00+07:00,2024-12-16T01:00:00Z,2024-12-16T08:00:00+07:00,746.0,63.9,34.2,70.2
2024-12-16T01:00:00Z,2024-12-16T08:00:00+07:00,2024-12-16T02:00:00Z,2024-12-16T09:00:00+07:00,725.0,68.5,24.8,70.3
2024-12-16T02:00:00Z,2024-12-16T09:00:00+07:00,2024-12-16T03:00:00Z,2024-12-16T10:00:00+07:00,701.0,59.1,25.5,60.7
2024-12-16T03:00:00Z,2024-12-16T10:00:00+07:00,2024-12-16T04:00:00Z,2024-12-16T11:00:00+07:00,573.0,44.3,25.7,45.7
2024-12-16T04:00:00Z,2024-12-16T11:00:00+07:00,2024-12-16T05:00:00Z,2024-12-16T12:00:00+07:00,597.0,46.8,28.4,47.6
2024-12-16T05:00:00Z,2024-12-16T12:00:00+07:00,2024-12-16T06:00:00Z,2024-12-16T13:00:00+07:00,470.0,31.9,22.8,32.7
2024-12-16T06:00:00Z,2024-12-16T13:00:00+07:00,2024-12-16T07:00:00Z,2024-12-16T14:00:00+07:00,440.0,28.2,22.7,29.5
2024-12-16T07:00:00Z,2024-12-16T14:00:00+07:00,2024-12-16T08:00:00Z,2024-12-16T15:00:00+07:00,448.0,28.6,22.6,30.4
2024-12-16T08:00:00Z,2024-12-16T15:00:00+07:00,2024-12-16T09:00:00Z,2024-12-16T16:00:00+07:00,511.0,41.0,25.8,41.6
2024-12-16T09:00:00Z,2024-12-16T16:00:00+07:00,2024-12-16T10:00:00Z,2024-12-16T17:00:00+07:00,527.0,44.0,23.4,45.3
2024-12-16T10:00:00Z,2024-12-16T17:00:00+07:00,2024-12-16T11:00:00Z,2024-12-16T18:00:00+07:00,1050.0,71.6,36.9,83.1
2024-12-16T11:00:00Z,2024-12-16T18:00:00+07:00,2024-12-16T12:00:00Z,2024-12-16T19:00:00+07:00,2160.0,95.8,54.5,126.0
2024-12-16T12:00:00Z,2024-12-16T19:00:00+07:00,2024-12-16T13:00:00Z,2024-12-16T20:00:00+07:00,2380.0,148.0,56.7,159.0
2024-12-16T13:00:00Z,2024-12-16T20:00:00+07:00,2024-12-16T14:00:00Z,2024-12-16T21:00:00+07:00,2140.0,213.0,40.3,216.0
2024-12-16T14:00:00Z,2024-12-16T21:00:00+07:00,2024-12-16T15:00:00Z,2024-12-16T22:00:00+07:00,2230.0,181.0,34.0,188.0
2024-12-16T15:00:00Z,2024-12-16T22:00:00+07:00,2024-12-16T16:00:00Z,2024-12-16T23:00:00+07:00,1400.0,128.0,28.5,132.0
2024-12-16T16:00:00Z,2024-12-16T23:00:00+07:00,2024-12-16T17:00:00Z,2024-12-17T00:00:00+07:00,1050.0,116.0,25.8,118.0
2024-12-16T17:00:00Z,2024-12-17T00:00:00+07:00,2024-12-16T18:00:00Z,2024-12-17T01:00:00+07:00,977.0,114.0,23.1,115.0
2024-12-16T18:00:00Z,2024-12-17T01:00:00+07:00,2024-12-16T19:00:00Z,2024-12-17T02:00:00+07:00,943.0,109.0,19.8,109.0
2024-12-16T19:00:00Z,2024-12-17T02:00:00+07:00,2024-12-16T20:00:00Z,2024-12-17T03:00:00+07:00,888.0,105.0,27.6,108.0
2024-12-16T20:00:00Z,2024-12-17T03:00:00+07:00,2024-12-16T21:00:00Z,2024-12-17T04:00:00+07:00,1070.0,111.0,30.8,121.0
2024-12-16T21:00:00Z,2024-12-17T04:00:00+07:00,2024-12-16T22:00:00Z,2024-12-17T05:00:00+07:00,1430.0,130.0,36.4,142.0
2024-12-16T22:00:00Z,2024-12-17T05:00:00+07:00,2024-12-16T23:00:00Z,2024-12-17T06:00:00+07:00,1290.0,116.0,30.4,127.0
2024-12-16T23:00:00Z,2024-12-17T06:00:00+07:00,2024-12-17T00:00:00Z,2024-12-17T07:00:00+07:00,1260.0,136.0,37.3,143.0
2024-12-17T00:00:00Z,2024-12-17T07:00:00+07:00,2024-12-17T01:00:00Z,2024-12-17T08:00:00+07:00,1530.0,137.0,39.0,145.0
2024-12-17T01:00:00Z,2024-12-17T08:00:00+07:00,2024-12-17T02:00:00Z,2024-12-17T09:00:00+07:00,1630.0,141.0,48.3,149.0
2024-12-17T02:00:00Z,2024-12-17T09:00:00+07:00,2024-12-17T03:00:00Z,2024-12-17T10:00:00+07:00,2060.0,147.0,66.3,155.0
2024-12-17T03:00:00Z,2024-12-17T10:00:00+07:00,2024-12-17T04:00:00Z,2024-12-17T11:00:00+07:00,2060.0,144.0,66.0,149.0
2024-12-17T04:00:00Z,2024-12-17T11:00:00+07:00,2024-12-17T05:00:00Z,2024-12-17T12:00:00+07:00,1760.0,130.0,53.4,132.0
2024-12-17T05:00:00Z,2024-12-17T12:00:00+07:00,2024-12-17T06:00:00Z,2024-12-17T13:00:00+07:00,1320.0,106.0,42.7,107.0
2024-12-17T06:00:00Z,2024-12-17T13:00:00+07:00,2024-12-17T07:00:00Z,2024-12-17T14:00:00+07:00,1100.0,94.9,40.3,95.6
2024-12-17T07:00:00Z,2024-12-17T14:00:00+07:00,2024-12-17T08:00:00Z,2024-12-17T15:00:00+07:00,908.0,84.7,36.5,87.6
2024-12-17T08:00:00Z,2024-12-17T15:00:00+07:00,2024-12-17T09:00:00Z,2024-12-17T16:00:00+07:00,828.0,86.6,36.8,90.7
2024-12-17T09:00:00Z,2024-12-17T16:00:00+07:00,2024-12-17T10:00:00Z,2024-12-17T17:00:00+07:00,845.0,91.4,42.2,98.3
2024-12-17T10:00:00Z,2024-12-17T17:00:00+07:00,2024-12-17T11:00:00Z,2024-12-17T18:00:00+07:00,1280.0,83.6,62.7,93.8
2024-12-17T11:00:00Z,2024-12-17T18:00:00+07:00,2024-12-17T12:00:00Z,2024-12-17T19:00:00+07:00,2240.0,109.0,82.7,130.0
2024-12-17T12:00:00Z,2024-12-17T19:00:00+07:00,2024-12-17T13:00:00Z,2024-12-17T20:00:00+07:00,2040.0,91.4,78.6,105.0
2024-12-17T13:00:00Z,2024-12-17T20:00:00+07:00,2024-12-17T14:00:00Z,2024-12-17T21:00:00+07:00,2120.0,111.0,75.0,126.0
2024-12-17T14:00:00Z,2024-12-17T21:00:00+07:00,2024-12-17T15:00:00Z,2024-12-17T22:00:00+07:00,1970.0,123.0,67.1,134.0
2024-12-17T15:00:00Z,2024-12-17T22:00:00+07:00,2024-12-17T16:00:00Z,2024-12-17T23:00:00+07:00,1700.0,134.0,62.6,146.0
2024-12-17T16:00:00Z,2024-12-17T23:00:00+07:00,2024-12-17T17:00:00Z,2024-12-18T00:00:00+07:00,1830.0,142.0,58.5,148.0
2024-12-17T17:00:00Z,2024-12-18T00:00:00+07:00,2024-12-17T18:00:00Z,2024-12-18T01:00:00+07:00,1450.0,172.0,53.3,176.0
2024-12-17T18:00:00Z,2024-12-18T01:00:00+07:00,2024-12-17T19:00:00Z,2024-12-18T02:00:00+07:00,1200.0,199.0,44.7,198.0
2024-12-17T19:00:00Z,2024-12-18T02:00:00+07:00,2024-12-17T20:00:00Z,2024-12-18T03:00:00+07:00,1020.0,191.0,38.0,188.0
2024-12-17T20:00:00Z,2024-12-18T03:00:00+07:00,2024-12-17T21:00:00Z,2024-12-18T04:00:00+07:00,953.0,182.0,31.1,178.0
2024-12-17T21:00:00Z,2024-12-18T04:00:00+07:00,2024-12-17T22:00:00Z,2024-12-18T05:00:00+07:00,899.0,161.0,31.6,159.0
2024-12-17T22:00:00Z,2024-12-18T05:00:00+07:00,2024-12-17T23:00:00Z,2024-12-18T06:00:00+07:00,1050.0,175.0,36.5,172.0
2024-12-17T23:00:00Z,2024-12-18T06:00:00+07:00,2024-12-18T00:00:00Z,2024-12-18T07:00:00+07:00,658.0,65.7,34.9,70.3
2024-12-18T00:00:00Z,2024-12-18T07:00:00+07:00,2024-12-18T01:00:00Z,2024-12-18T08:00:00+07:00,887.0,56.7,40.4,66.6
2024-12-18T01:00:00Z,2024-12-18T08:00:00+07:00,2024-12-18T02:00:00Z,2024-12-18T09:00:00+07:00,684.0,40.6,31.2,46.8
2024-12-18T02:00:00Z,2024-12-18T09:00:00+07:00,2024-12-18T03:00:00Z,2024-12-18T10:00:00+07:00,484.0,30.6,25.5,34.5
2024-12-18T03:00:00Z,2024-12-18T10:00:00+07:00,2024-12-18T04:00:00Z,2024-12-18T11:00:00+07:00,481.0,30.3,24.6,33.4
2024-12-18T04:00:00Z,2024-12-18T11:00:00+07:00,2024-12-18T05:00:00Z,2024-12-18T12:00:00+07:00,477.0,29.4,24.0,30.9
2024-12-18T05:00:00Z,2024-12-18T12:00:00+07:00,2024-12-18T06:00:00Z,2024-12-18T13:00:00+07:00,424.0,26.3,23.5,27.2
2024-12-18T06:00:00Z,2024-12-18T13:00:00+07:00,2024-12-18T07:00:00Z,2024-12-18T14:00:00+07:00,403.0,24.8,23.7,26.5
2024-12-18T07:00:00Z,2024-12-18T14:00:00+07:00,2024-12-18T08:00:00Z,2024-12-18T15:00:00+07:00,410.0,27.9,21.5,29.7
2024-12-18T08:00:00Z,2024-12-18T15:00:00+07:00,2024-12-18T09:00:00Z,2024-12-18T16:00:00+07:00,462.0,39.1,24.9,39.8
2024-12-18T09:00:00Z,2024-12-18T16:00:00+07:00,2024-12-18T10:00:00Z,2024-12-18T17:00:00+07:00,572.0,45.8,27.0,47.6
2024-12-18T10:00:00Z,2024-12-18T17:00:00+07:00,2024-12-18T11:00:00Z,2024-12-18T18:00:00+07:00,1210.0,85.0,51.9,92.4
2024-12-18T11:00:00Z,2024-12-18T18:00:00+07:00,2024-12-18T12:00:00Z,2024-12-18T19:00:00+07:00,2030.0,132.0,70.3,154.0
2024-12-18T12:00:00Z,2024-12-18T19:00:00+07:00,2024-12-18T13:00:00Z,2024-12-18T20:00:00+07:00,2610.0,129.0,81.1,140.0
2024-12-18T13:00:00Z,2024-12-18T20:00:00+07:00,2024-12-18T14:00:00Z,2024-12-18T21:00:00+07:00,2330.0,157.0,72.5,171.0
2024-12-18T14:00:00Z,2024-12-18T21:00:00+07:00,2024-12-18T15:00:00Z,2024-12-18T22:00:00+07:00,1950.0,155.0,57.3,165.0
2024-12-18T15:00:00Z,2024-12-18T22:00:00+07:00,2024-12-18T16:00:00Z,2024-12-18T23:00:00+07:00,1010.0,84.7,37.5,86.1
2024-12-18T16:00:00Z,2024-12-18T23:00:00+07:00,2024-12-18T17:00:00Z,2024-12-19T00:00:00+07:00,873.0,80.0,34.0,82.4
2024-12-18T17:00:00Z,2024-12-19T00:00:00+07:00,2024-12-18T18:00:00Z,2024-12-19T01:00:00+07:00,815.0,77.8,35.3,81.8
2024-12-18T18:00:00Z,2024-12-19T01:00:00+07:00,2024-12-18T19:00:00Z,2024-12-19T02:00:00+07:00,825.0,70.3,34.3,76.9
2024-12-18T19:00:00Z,2024-12-19T02:00:00+07:00,2024-12-18T20:00:00Z,2024-12-19T03:00:00+07:00,922.0,98.4,45.6,108.0
2024-12-18T20:00:00Z,2024-12-19T03:00:00+07:00,2024-12-18T21:00:00Z,2024-12-19T04:00:00+07:00,978.0,87.5,52.0,96.0
2024-12-18T21:00:00Z,2024-12-19T04:00:00+07:00,2024-12-18T22:00:00Z,2024-12-19T05:00:00+07:00,1110.0,97.4,51.5,107.0
2024-12-18T22:00:00Z,2024-12-19T05:00:00+07:00,2024-12-18T23:00:00Z,2024-12-19T06:00:00+07:00,1190.0,90.3,45.2,98.1
2024-12-18T23:00:00Z,2024-12-19T06:00:00+07:00,2024-12-19T00:00:00Z,2024-12-19T07:00:00+07:00,958.0,68.2,36.1,73.9
2024-12-19T00:00:00Z,2024-12-19T07:00:00+07:00,2024-12-19T01:00:00Z,2024-12-19T08:00:00+07:00,1110.0,56.7,34.7,63.0
2024-12-19T01:00:00Z,2024-12-19T08:00:00+07:00,2024-12-19T02:00:00Z,2024-12-19T09:00:00+07:00,1000.0,50.0,35.0,56.1
2024-12-19T02:00:00Z,2024-12-19T09:00:00+07:00,2024-12-19T03:00:00Z,2024-12-19T10:00:00+07:00,633.0,37.6,27.4,42.7
2024-12-19T03:00:00Z,2024-12-19T10:00:00+07:00,2024-12-19T04:00:00Z,2024-12-19T11:00:00+07:00,610.0,35.1,28.8,38.7
2024-12-19T04:00:00Z,2024-12-19T11:00:00+07:00,2024-12-19T05:00:00Z,2024-12-19T12:00:00+07:00,556.0,34.6,26.9,38.4
